"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum","Aeroflot","Aigle Azur","Air Berlin","Air France","Alitalia","British Airways","Czech Airlines","Finnair","KLM","LOT Polish Airlines","Lufthansa","Niki Luftfahrt","Rossiya","SAS","Swiss","Transaero","Tyrolean","Ukraine Intl"
"161",50,"2013-05-15 22:45","2013-05-15 17:35",7,10,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",8,1,1,8,1,18847,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"162",50,"2013-05-15 22:45","2013-05-15 18:30",6,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",8,1,1,8,1,18847,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"163",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",2,2,3,2,2,19158,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"164",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",2,2,3,2,2,19158,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"165",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",2,2,3,2,2,19158,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"166",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",2,2,3,2,2,19158,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"167",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,19337,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"168",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,19337,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"169",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,4,19847,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",54,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",2,1,3,2,1,19876,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",54,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",2,1,3,2,1,19876,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",2,3,2,2,3,19922,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",56,"2013-05-15 20:30","2013-05-15 16:55",5,35,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:10","2013-05-28 08:45",5,25,"2013-05-10 23:51","E","MOW","PAR",1,1,1,1,1,20229,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,20656,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,20656,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,20656,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,20656,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,3,20656,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,3,21465,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,3,21465,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,3,21465,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",60,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",60,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",60,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,4,21776,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
